Abilities,Name,Pokedex Number,Type,Types1&2 Name,Against Bug,Against Dark,Against Dragon,Against Electric,Against Fairy,Against Fight,Against Fire,Against Flying,Against Ghost,Against Grass,Against Ground,Against Ice,Against Normal,Against Poison,Against Psychic,Against Rock,Against Steel,Against Water,Attack,Base Total,Capture Rate,Defense,Generation,Height M,Hp,Is Legendary,Is Mythic,Is Ultra Beast,Percentage Male,Sp Attack,Sp Defense,Speed,Weight Kg
"['Keen Eye', 'Sheer Force', 'Hustle']",Rufflet,627,flying,Type2,0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,83,350,190,50,5,0.5,70,0,0,0,100,37,50,60,10.5
"['Keen Eye', 'Sheer Force', 'Defiant']",Braviary,628,normal,Type1,0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,123,510,60,75,5,1.5,100,0,0,0,100,57,75,80,41
"['Keen Eye', 'Sheer Force', 'Defiant']",Braviary,628,flying,Type2,0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,123,510,60,75,5,1.5,100,0,0,0,100,57,75,80,41
"['Big Pecks', 'Overcoat', 'Weak Armor']",Vullaby,629,dark,Type1,1,0.5,1,2,2,1,1,1,0.5,0.5,0,2,1,1,0,2,1,1,55,370,190,75,5,0.5,70,0,0,0,0,45,65,60,9
"['Big Pecks', 'Overcoat', 'Weak Armor']",Vullaby,629,flying,Type2,1,0.5,1,2,2,1,1,1,0.5,0.5,0,2,1,1,0,2,1,1,55,370,190,75,5,0.5,70,0,0,0,0,45,65,60,9
"['Big Pecks', 'Overcoat', 'Weak Armor']",Mandibuzz,630,dark,Type1,1,0.5,1,2,2,1,1,1,0.5,0.5,0,2,1,1,0,2,1,1,65,510,60,105,5,1.2,110,0,0,0,0,55,95,80,39.5
"['Big Pecks', 'Overcoat', 'Weak Armor']",Mandibuzz,630,flying,Type2,1,0.5,1,2,2,1,1,1,0.5,0.5,0,2,1,1,0,2,1,1,65,510,60,105,5,1.2,110,0,0,0,0,55,95,80,39.5
"['Gluttony', 'Flash Fire', 'White Smoke']",Heatmor,631,fire,Type1,0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,97,484,90,66,5,1.4,85,0,0,0,50,105,66,65,58
"['Gluttony', 'Flash Fire', 'White Smoke']",Heatmor,631,,Type2,0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,97,484,90,66,5,1.4,85,0,0,0,50,105,66,65,58
"['Swarm', 'Hustle', 'Truant']",Durant,632,bug,Type1,0.5,1,0.5,1,0.5,1,4,1,1,0.25,1,0.5,0.5,0,0.5,1,0.5,1,109,484,90,112,5,0.3,58,0,0,0,50,48,48,109,33
"['Swarm', 'Hustle', 'Truant']",Durant,632,steel,Type2,0.5,1,0.5,1,0.5,1,4,1,1,0.25,1,0.5,0.5,0,0.5,1,0.5,1,109,484,90,112,5,0.3,58,0,0,0,50,48,48,109,33
['Hustle'],Deino,633,dark,Type1,2,0.5,2,0.5,4,2,0.5,1,0.5,0.5,1,2,1,1,0,1,1,0.5,65,300,45,50,5,0.8,52,0,0,0,50,45,50,38,17.3
['Hustle'],Deino,633,dragon,Type2,2,0.5,2,0.5,4,2,0.5,1,0.5,0.5,1,2,1,1,0,1,1,0.5,65,300,45,50,5,0.8,52,0,0,0,50,45,50,38,17.3
['Hustle'],Zweilous,634,dark,Type1,2,0.5,2,0.5,4,2,0.5,1,0.5,0.5,1,2,1,1,0,1,1,0.5,85,420,45,70,5,1.4,72,0,0,0,50,65,70,58,50
['Hustle'],Zweilous,634,dragon,Type2,2,0.5,2,0.5,4,2,0.5,1,0.5,0.5,1,2,1,1,0,1,1,0.5,85,420,45,70,5,1.4,72,0,0,0,50,65,70,58,50
['Levitate'],Hydreigon,635,dark,Type1,2,0.5,2,0.5,4,2,0.5,1,0.5,0.5,1,2,1,1,0,1,1,0.5,105,600,45,90,5,1.8,92,0,0,0,50,125,90,98,160
['Levitate'],Hydreigon,635,dragon,Type2,2,0.5,2,0.5,4,2,0.5,1,0.5,0.5,1,2,1,1,0,1,1,0.5,105,600,45,90,5,1.8,92,0,0,0,50,125,90,98,160
"['Flame Body', 'Swarm']",Larvesta,636,bug,Type1,0.5,1,1,1,0.5,0.5,1,2,1,0.25,1,0.5,1,1,1,4,0.5,2,85,360,45,55,5,1.1,55,0,0,0,50,50,55,60,28.8
"['Flame Body', 'Swarm']",Larvesta,636,fire,Type2,0.5,1,1,1,0.5,0.5,1,2,1,0.25,1,0.5,1,1,1,4,0.5,2,85,360,45,55,5,1.1,55,0,0,0,50,50,55,60,28.8
"['Flame Body', 'Swarm']",Volcarona,637,bug,Type1,0.5,1,1,1,0.5,0.5,1,2,1,0.25,1,0.5,1,1,1,4,0.5,2,60,550,15,65,5,1.6,85,0,0,0,50,135,105,100,46
"['Flame Body', 'Swarm']",Volcarona,637,fire,Type2,0.5,1,1,1,0.5,0.5,1,2,1,0.25,1,0.5,1,1,1,4,0.5,2,60,550,15,65,5,1.6,85,0,0,0,50,135,105,100,46
['Justified'],Cobalion,638,steel,Type1,0.25,0.5,0.5,1,1,2,2,1,1,0.5,2,0.5,0.5,0,1,0.25,0.5,1,90,580,3,129,5,2.1,91,1,0,0,0,90,72,108,250
['Justified'],Cobalion,638,fighting,Type2,0.25,0.5,0.5,1,1,2,2,1,1,0.5,2,0.5,0.5,0,1,0.25,0.5,1,90,580,3,129,5,2.1,91,1,0,0,0,90,72,108,250
['Justified'],Terrakion,639,rock,Type1,0.5,0.5,1,1,2,2,0.5,1,1,2,2,1,0.5,0.5,2,0.5,2,2,129,580,3,90,5,1.9,91,1,0,0,0,72,90,108,260
['Justified'],Terrakion,639,fighting,Type2,0.5,0.5,1,1,2,2,0.5,1,1,2,2,1,0.5,0.5,2,0.5,2,2,129,580,3,90,5,1.9,91,1,0,0,0,72,90,108,260
['Justified'],Virizion,640,grass,Type1,1,0.5,1,0.5,2,1,2,4,1,0.5,0.5,2,1,2,2,0.5,1,0.5,90,580,3,72,5,2,91,1,0,0,0,90,129,108,200
['Justified'],Virizion,640,fighting,Type2,1,0.5,1,0.5,2,1,2,4,1,0.5,0.5,2,1,2,2,0.5,1,0.5,90,580,3,72,5,2,91,1,0,0,0,90,129,108,200
"['Prankster', 'Defiant', 'Regenerator']",Tornadus,641,flying,Type1,0.5,1,1,2,1,0.5,1,1,1,0.5,0,2,1,1,1,2,1,1,100,580,3,80,5,1.5,79,1,0,0,100,110,90,121,63
"['Prankster', 'Defiant', 'Regenerator']",Tornadus,641,,Type2,0.5,1,1,2,1,0.5,1,1,1,0.5,0,2,1,1,1,2,1,1,100,580,3,80,5,1.5,79,1,0,0,100,110,90,121,63
"['Prankster', 'Defiant', 'Volt Absorb']",Thundurus,642,electric,Type1,0.5,1,1,1,1,0.5,1,0.5,1,0.5,0,2,1,1,1,2,0.5,1,105,580,3,70,5,1.5,79,1,0,0,100,145,80,101,61
"['Prankster', 'Defiant', 'Volt Absorb']",Thundurus,642,flying,Type2,0.5,1,1,1,1,0.5,1,0.5,1,0.5,0,2,1,1,1,2,0.5,1,105,580,3,70,5,1.5,79,1,0,0,100,145,80,101,61
['Turboblaze'],Reshiram,643,dragon,Type1,0.5,1,2,0.5,1,1,0.25,1,1,0.25,2,1,1,1,1,2,0.5,1,120,680,3,100,5,3.2,100,1,0,0,0,150,120,90,330
['Turboblaze'],Reshiram,643,fire,Type2,0.5,1,2,0.5,1,1,0.25,1,1,0.25,2,1,1,1,1,2,0.5,1,120,680,3,100,5,3.2,100,1,0,0,0,150,120,90,330
['Teravolt'],Zekrom,644,dragon,Type1,1,1,2,0.25,2,1,0.5,0.5,1,0.5,2,2,1,1,1,1,0.5,0.5,150,680,3,120,5,2.9,100,1,0,0,0,120,100,90,345
['Teravolt'],Zekrom,644,electric,Type2,1,1,2,0.25,2,1,0.5,0.5,1,0.5,2,2,1,1,1,1,0.5,0.5,150,680,3,120,5,2.9,100,1,0,0,0,120,100,90,345
"['Sand Force', 'Sheer Force', 'Intimidate']",Landorus,645,ground,Type1,0.5,1,1,0,1,0.5,1,1,1,1,0,4,1,0.5,1,1,1,2,145,600,3,90,5,1.5,89,1,0,0,100,105,80,91,68
"['Sand Force', 'Sheer Force', 'Intimidate']",Landorus,645,flying,Type2,0.5,1,1,0,1,0.5,1,1,1,1,0,4,1,0.5,1,1,1,2,145,600,3,90,5,1.5,89,1,0,0,100,105,80,91,68
"['Pressure', 'Teravolt', 'Turboblaze']",Kyurem,646,dragon,Type1,1,1,2,0.5,2,2,1,1,1,0.5,1,1,1,1,1,2,2,0.5,120,700,3,90,5,3,125,1,0,0,0,170,100,95,325
"['Pressure', 'Teravolt', 'Turboblaze']",Kyurem,646,ice,Type2,1,1,2,0.5,2,2,1,1,1,0.5,1,1,1,1,1,2,2,0.5,120,700,3,90,5,3,125,1,0,0,0,170,100,95,325
['Justified'],Keldeo,647,water,Type1,0.5,0.5,1,2,2,1,0.5,2,1,2,1,0.5,1,1,2,0.5,0.5,0.5,72,580,3,90,5,1.4,91,0,1,0,0,129,90,108,48.5
['Justified'],Keldeo,647,fighting,Type2,0.5,0.5,1,2,2,1,0.5,2,1,2,1,0.5,1,1,2,0.5,0.5,0.5,72,580,3,90,5,1.4,91,0,1,0,0,129,90,108,48.5
['Serene Grace'],Meloetta,648,normal,Type1,2,2,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,128,600,3,90,5,0.6,100,0,1,0,0,77,77,128,6.5
['Serene Grace'],Meloetta,648,psychic,Type2,2,2,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,128,600,3,90,5,0.6,100,0,1,0,0,77,77,128,6.5
['Download'],Genesect,649,bug,Type1,0.5,1,0.5,1,0.5,1,4,1,1,0.25,1,0.5,0.5,0,0.5,1,0.5,1,120,600,3,95,5,1.5,71,0,1,0,0,120,95,99,82.5
['Download'],Genesect,649,steel,Type2,0.5,1,0.5,1,0.5,1,4,1,1,0.25,1,0.5,0.5,0,0.5,1,0.5,1,120,600,3,95,5,1.5,71,0,1,0,0,120,95,99,82.5
"['Overgrow', 'Bulletproof']",Chespin,650,grass,Type1,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,61,313,45,65,6,0.4,56,0,0,0,88.1,48,45,38,9
"['Overgrow', 'Bulletproof']",Chespin,650,,Type2,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,61,313,45,65,6,0.4,56,0,0,0,88.1,48,45,38,9
"['Overgrow', 'Bulletproof']",Quilladin,651,grass,Type1,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,78,405,45,95,6,0.7,61,0,0,0,88.1,56,58,57,29
"['Overgrow', 'Bulletproof']",Quilladin,651,,Type2,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,78,405,45,95,6,0.7,61,0,0,0,88.1,56,58,57,29
"['Overgrow', 'Bulletproof']",Chesnaught,652,grass,Type1,1,0.5,1,0.5,2,1,2,4,1,0.5,0.5,2,1,2,2,0.5,1,0.5,107,530,45,122,6,1.6,88,0,0,0,88.1,74,75,64,90
"['Overgrow', 'Bulletproof']",Chesnaught,652,fighting,Type2,1,0.5,1,0.5,2,1,2,4,1,0.5,0.5,2,1,2,2,0.5,1,0.5,107,530,45,122,6,1.6,88,0,0,0,88.1,74,75,64,90
"['Blaze', 'Magician']",Fennekin,653,fire,Type1,0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,45,307,45,40,6,0.4,40,0,0,0,88.1,62,60,60,9.4
"['Blaze', 'Magician']",Fennekin,653,,Type2,0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,45,307,45,40,6,0.4,40,0,0,0,88.1,62,60,60,9.4
"['Blaze', 'Magician']",Braixen,654,fire,Type1,0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,59,409,45,58,6,1,59,0,0,0,88.1,90,70,73,14.5
"['Blaze', 'Magician']",Braixen,654,,Type2,0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,59,409,45,58,6,1,59,0,0,0,88.1,90,70,73,14.5
"['Blaze', 'Magician']",Delphox,655,fire,Type1,1,2,1,1,0.5,0.5,0.5,1,2,0.5,2,0.5,1,1,0.5,2,0.5,2,69,534,45,72,6,1.5,75,0,0,0,88.1,114,100,104,39
"['Blaze', 'Magician']",Delphox,655,psychic,Type2,1,2,1,1,0.5,0.5,0.5,1,2,0.5,2,0.5,1,1,0.5,2,0.5,2,69,534,45,72,6,1.5,75,0,0,0,88.1,114,100,104,39
"['Torrent', 'Protean']",Froakie,656,water,Type1,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,56,314,45,40,6,0.3,41,0,0,0,88.1,62,44,71,7
"['Torrent', 'Protean']",Froakie,656,,Type2,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,56,314,45,40,6,0.3,41,0,0,0,88.1,62,44,71,7
"['Torrent', 'Protean']",Frogadier,657,water,Type1,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,63,405,45,52,6,0.6,54,0,0,0,88.1,83,56,97,10.9
"['Torrent', 'Protean']",Frogadier,657,,Type2,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,63,405,45,52,6,0.6,54,0,0,0,88.1,83,56,97,10.9
"['Torrent', 'Protean', 'Battle Bond']",Greninja,658,water,Type1,2,0.5,1,2,2,2,0.5,1,0.5,2,1,0.5,1,1,0,1,0.5,0.5,145,640,45,67,6,1.5,72,0,0,0,88.1,153,71,132,40
"['Torrent', 'Protean', 'Battle Bond']",Greninja,658,dark,Type2,2,0.5,1,2,2,2,0.5,1,0.5,2,1,0.5,1,1,0,1,0.5,0.5,145,640,45,67,6,1.5,72,0,0,0,88.1,153,71,132,40
"['Pickup', 'Cheek Pouch', 'Huge Power']",Bunnelby,659,normal,Type1,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,36,237,255,38,6,0.4,38,0,0,0,50,32,36,57,5
"['Pickup', 'Cheek Pouch', 'Huge Power']",Bunnelby,659,,Type2,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,36,237,255,38,6,0.4,38,0,0,0,50,32,36,57,5
"['Pickup', 'Cheek Pouch', 'Huge Power']",Diggersby,660,normal,Type1,1,1,1,0,1,2,1,1,0,2,1,2,1,0.5,1,0.5,1,2,56,423,127,77,6,1,85,0,0,0,50,50,77,78,42.4
"['Pickup', 'Cheek Pouch', 'Huge Power']",Diggersby,660,ground,Type2,1,1,1,0,1,2,1,1,0,2,1,2,1,0.5,1,0.5,1,2,56,423,127,77,6,1,85,0,0,0,50,50,77,78,42.4
"['Big Pecks', 'Gale Wings']",Fletchling,661,normal,Type1,0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,50,278,255,43,6,0.3,45,0,0,0,50,40,38,62,1.7
"['Big Pecks', 'Gale Wings']",Fletchling,661,flying,Type2,0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,50,278,255,43,6,0.3,45,0,0,0,50,40,38,62,1.7
"['Flame Body', 'Gale Wings']",Fletchinder,662,fire,Type1,0.25,1,1,2,0.5,0.5,0.5,1,1,0.25,0,1,1,1,1,4,0.5,2,73,382,120,55,6,0.7,62,0,0,0,50,56,52,84,16
"['Flame Body', 'Gale Wings']",Fletchinder,662,flying,Type2,0.25,1,1,2,0.5,0.5,0.5,1,1,0.25,0,1,1,1,1,4,0.5,2,73,382,120,55,6,0.7,62,0,0,0,50,56,52,84,16
"['Flame Body', 'Gale Wings']",Talonflame,663,fire,Type1,0.25,1,1,2,0.5,0.5,0.5,1,1,0.25,0,1,1,1,1,4,0.5,2,81,499,45,71,6,1.2,78,0,0,0,50,74,69,126,24.5
"['Flame Body', 'Gale Wings']",Talonflame,663,flying,Type2,0.25,1,1,2,0.5,0.5,0.5,1,1,0.25,0,1,1,1,1,4,0.5,2,81,499,45,71,6,1.2,78,0,0,0,50,74,69,126,24.5
"['Shield Dust', 'Compoundeyes', 'Friend Guard']",Scatterbug,664,bug,Type1,1,1,1,1,1,0.5,2,2,1,0.5,0.5,1,1,1,1,2,1,1,35,200,255,40,6,0.3,38,0,0,0,50,27,25,35,2.5
"['Shield Dust', 'Compoundeyes', 'Friend Guard']",Scatterbug,664,,Type2,1,1,1,1,1,0.5,2,2,1,0.5,0.5,1,1,1,1,2,1,1,35,200,255,40,6,0.3,38,0,0,0,50,27,25,35,2.5
"['Shed Skin', 'Friend Guard']",Spewpa,665,bug,Type1,1,1,1,1,1,0.5,2,2,1,0.5,0.5,1,1,1,1,2,1,1,22,213,120,60,6,0.3,45,0,0,0,50,27,30,29,8.4
"['Shed Skin', 'Friend Guard']",Spewpa,665,,Type2,1,1,1,1,1,0.5,2,2,1,0.5,0.5,1,1,1,1,2,1,1,22,213,120,60,6,0.3,45,0,0,0,50,27,30,29,8.4
"['Shield Dust', 'Compoundeyes', 'Friend Guard']",Vivillon,666,bug,Type1,0.5,1,1,2,1,0.25,2,2,1,0.25,0,2,1,1,1,4,1,1,52,411,45,50,6,1.2,80,0,0,0,50,90,50,89,17
"['Shield Dust', 'Compoundeyes', 'Friend Guard']",Vivillon,666,flying,Type2,0.5,1,1,2,1,0.25,2,2,1,0.25,0,2,1,1,1,4,1,1,52,411,45,50,6,1.2,80,0,0,0,50,90,50,89,17
"['Rivalry', 'Unnerve', 'Moxie']",Litleo,667,fire,Type1,0.5,1,1,1,0.5,2,0.5,1,0,0.5,2,0.5,1,1,1,2,0.5,2,50,369,220,58,6,0.6,62,0,0,0,11.2,73,54,72,13.5
"['Rivalry', 'Unnerve', 'Moxie']",Litleo,667,normal,Type2,0.5,1,1,1,0.5,2,0.5,1,0,0.5,2,0.5,1,1,1,2,0.5,2,50,369,220,58,6,0.6,62,0,0,0,11.2,73,54,72,13.5
"['Rivalry', 'Unnerve', 'Moxie']",Pyroar,668,fire,Type1,0.5,1,1,1,0.5,2,0.5,1,0,0.5,2,0.5,1,1,1,2,0.5,2,68,507,65,72,6,1.5,86,0,0,0,11.2,109,66,106,81.5
"['Rivalry', 'Unnerve', 'Moxie']",Pyroar,668,normal,Type2,0.5,1,1,1,0.5,2,0.5,1,0,0.5,2,0.5,1,1,1,2,0.5,2,68,507,65,72,6,1.5,86,0,0,0,11.2,109,66,106,81.5
"['Flower Veil', 'Symbiosis']",Flabebe,669,fairy,Type1,0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,38,303,225,39,6,0.1,44,0,0,0,0,61,79,42,0.1
"['Flower Veil', 'Symbiosis']",Flabebe,669,,Type2,0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,38,303,225,39,6,0.1,44,0,0,0,0,61,79,42,0.1
"['Flower Veil', 'Symbiosis']",Floette,670,fairy,Type1,0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,65,551,120,67,6,0.2,74,0,0,0,0,125,128,92,0.9
"['Flower Veil', 'Symbiosis']",Floette,670,,Type2,0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,65,551,120,67,6,0.2,74,0,0,0,0,125,128,92,0.9
"['Flower Veil', 'Symbiosis']",Florges,671,fairy,Type1,0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,65,552,45,68,6,1.1,78,0,0,0,0,112,154,75,10
"['Flower Veil', 'Symbiosis']",Florges,671,,Type2,0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,65,552,45,68,6,1.1,78,0,0,0,0,112,154,75,10
"['Sap Sipper', 'Grass Pelt']",Skiddo,672,grass,Type1,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,65,350,200,48,6,0.9,66,0,0,0,50,62,57,52,31
"['Sap Sipper', 'Grass Pelt']",Skiddo,672,,Type2,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,65,350,200,48,6,0.9,66,0,0,0,50,62,57,52,31
"['Sap Sipper', 'Grass Pelt']",Gogoat,673,grass,Type1,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,100,531,45,62,6,1.7,123,0,0,0,50,97,81,68,91
"['Sap Sipper', 'Grass Pelt']",Gogoat,673,,Type2,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,100,531,45,62,6,1.7,123,0,0,0,50,97,81,68,91
"['Iron Fist', 'Mold Breaker', 'Scrappy']",Pancham,674,fighting,Type1,0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1,82,348,220,62,6,0.6,67,0,0,0,50,46,48,43,8
"['Iron Fist', 'Mold Breaker', 'Scrappy']",Pancham,674,,Type2,0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1,82,348,220,62,6,0.6,67,0,0,0,50,46,48,43,8
"['Iron Fist', 'Mold Breaker', 'Scrappy']",Pangoro,675,fighting,Type1,1,0.25,1,1,4,2,1,2,0.5,1,1,1,1,1,0,0.5,1,1,124,495,65,78,6,2.1,95,0,0,0,50,69,71,58,136
"['Iron Fist', 'Mold Breaker', 'Scrappy']",Pangoro,675,dark,Type2,1,0.25,1,1,4,2,1,2,0.5,1,1,1,1,1,0,0.5,1,1,124,495,65,78,6,2.1,95,0,0,0,50,69,71,58,136
['Fur Coat'],Furfrou,676,normal,Type1,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,80,472,160,60,6,1.2,75,0,0,0,50,65,90,102,28
['Fur Coat'],Furfrou,676,,Type2,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,80,472,160,60,6,1.2,75,0,0,0,50,65,90,102,28
"['Keen Eye', 'Infiltrator', 'Own Tempo']",Espurr,677,psychic,Type1,2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,48,355,190,54,6,0.3,62,0,0,0,50,63,60,68,3.5
"['Keen Eye', 'Infiltrator', 'Own Tempo']",Espurr,677,,Type2,2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,48,355,190,54,6,0.3,62,0,0,0,50,63,60,68,3.5
"['Keen Eye', 'Infiltrator', 'Prankster', 'Competitive']",Meowstic,678,psychic,Type1,2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,48,466,75,76,6,0.6,74,0,0,0,50,83,81,104,8.5
"['Keen Eye', 'Infiltrator', 'Prankster', 'Competitive']",Meowstic,678,,Type2,2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,48,466,75,76,6,0.6,74,0,0,0,50,83,81,104,8.5
['No Guard'],Honedge,679,steel,Type1,0.25,2,0.5,1,0.5,0,2,0.5,2,0.5,2,0.5,0,0,0.5,0.5,0.5,1,80,325,180,100,6,0.8,45,0,0,0,50,35,37,28,2
['No Guard'],Honedge,679,ghost,Type2,0.25,2,0.5,1,0.5,0,2,0.5,2,0.5,2,0.5,0,0,0.5,0.5,0.5,1,80,325,180,100,6,0.8,45,0,0,0,50,35,37,28,2
['No Guard'],Doublade,680,steel,Type1,0.25,2,0.5,1,0.5,0,2,0.5,2,0.5,2,0.5,0,0,0.5,0.5,0.5,1,110,448,90,150,6,0.8,59,0,0,0,50,45,49,35,4.5
['No Guard'],Doublade,680,ghost,Type2,0.25,2,0.5,1,0.5,0,2,0.5,2,0.5,2,0.5,0,0,0.5,0.5,0.5,1,110,448,90,150,6,0.8,59,0,0,0,50,45,49,35,4.5
['Stance Change'],Aegislash,681,steel,Type1,0.25,2,0.5,1,0.5,0,2,0.5,2,0.5,2,0.5,0,0,0.5,0.5,0.5,1,150,520,45,50,6,1.7,60,0,0,0,50,150,50,60,53
['Stance Change'],Aegislash,681,ghost,Type2,0.25,2,0.5,1,0.5,0,2,0.5,2,0.5,2,0.5,0,0,0.5,0.5,0.5,1,150,520,45,50,6,1.7,60,0,0,0,50,150,50,60,53
"['Healer', 'Aroma Veil']",Spritzee,682,fairy,Type1,0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,52,341,200,60,6,0.2,78,0,0,0,50,63,65,23,0.5
"['Healer', 'Aroma Veil']",Spritzee,682,,Type2,0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,52,341,200,60,6,0.2,78,0,0,0,50,63,65,23,0.5
"['Healer', 'Aroma Veil']",Aromatisse,683,fairy,Type1,0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,72,462,140,72,6,0.8,101,0,0,0,50,99,89,29,15.5
"['Healer', 'Aroma Veil']",Aromatisse,683,,Type2,0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,72,462,140,72,6,0.8,101,0,0,0,50,99,89,29,15.5
"['Sweet Veil', 'Unburden']",Swirlix,684,fairy,Type1,0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,48,341,200,66,6,0.4,62,0,0,0,50,59,57,49,3.5
"['Sweet Veil', 'Unburden']",Swirlix,684,,Type2,0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,48,341,200,66,6,0.4,62,0,0,0,50,59,57,49,3.5
"['Sweet Veil', 'Unburden']",Slurpuff,685,fairy,Type1,0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,80,480,140,86,6,0.8,82,0,0,0,50,85,75,72,5
"['Sweet Veil', 'Unburden']",Slurpuff,685,,Type2,0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,80,480,140,86,6,0.8,82,0,0,0,50,85,75,72,5
"['Contrary', 'Suction Cups', 'Infiltrator']",Inkay,686,dark,Type1,4,1,1,1,2,1,1,1,1,1,1,1,1,1,0,1,1,1,54,288,190,53,6,0.4,53,0,0,0,50,37,46,45,3.5
"['Contrary', 'Suction Cups', 'Infiltrator']",Inkay,686,psychic,Type2,4,1,1,1,2,1,1,1,1,1,1,1,1,1,0,1,1,1,54,288,190,53,6,0.4,53,0,0,0,50,37,46,45,3.5
"['Contrary', 'Suction Cups', 'Infiltrator']",Malamar,687,dark,Type1,4,1,1,1,2,1,1,1,1,1,1,1,1,1,0,1,1,1,92,482,80,88,6,1.5,86,0,0,0,50,68,75,73,47
"['Contrary', 'Suction Cups', 'Infiltrator']",Malamar,687,psychic,Type2,4,1,1,1,2,1,1,1,1,1,1,1,1,1,0,1,1,1,92,482,80,88,6,1.5,86,0,0,0,50,68,75,73,47
"['Tough Claws', 'Sniper', 'Pickpocket']",Binacle,688,rock,Type1,1,1,1,2,1,2,0.25,0.5,1,4,2,0.5,0.5,0.5,1,1,1,1,52,306,120,67,6,0.5,42,0,0,0,50,39,56,50,31
"['Tough Claws', 'Sniper', 'Pickpocket']",Binacle,688,water,Type2,1,1,1,2,1,2,0.25,0.5,1,4,2,0.5,0.5,0.5,1,1,1,1,52,306,120,67,6,0.5,42,0,0,0,50,39,56,50,31
"['Tough Claws', 'Sniper', 'Pickpocket']",Barbaracle,689,rock,Type1,1,1,1,2,1,2,0.25,0.5,1,4,2,0.5,0.5,0.5,1,1,1,1,105,500,45,115,6,1.3,72,0,0,0,50,54,86,68,96
